Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,31.410000,31.900000,31.090000,31.750000,27.210941,734400
2017-01-17,31.580000,32.689999,31.260000,32.470001,27.828005,1755200
2017-01-18,32.470001,32.470001,31.120001,31.280001,26.808134,1191700
2017-01-19,31.469999,31.530001,30.200001,30.309999,25.976803,1710100
2017-01-20,30.559999,31.290001,30.200001,30.840000,26.431032,938100
2017-01-23,31.080000,31.900000,30.900000,31.750000,27.210941,837600
2017-01-24,32.000000,32.020000,30.879999,31.120001,26.671005,1219200
2017-01-26,32.150002,32.200001,31.559999,31.900000,27.339497,1136600
2017-01-27,31.850000,32.009998,31.610001,31.610001,27.090952,829400
2017-01-30,31.610001,31.610001,30.730000,30.820000,26.413895,581100
2017-01-31,30.700001,31.400000,30.400000,31.309999,26.833841,779400
2017-02-01,31.410000,32.150002,31.360001,31.920000,27.356632,756800
2017-02-02,31.790001,32.369999,31.520000,32.090000,27.502331,537600
2017-02-03,32.200001,32.549999,31.549999,32.290001,27.673740,1051000
2017-02-06,32.450001,32.450001,31.730000,31.900000,27.339497,633200
2017-02-07,32.299999,32.340000,31.580000,31.600000,27.082386,853600
2017-02-08,31.600000,32.000000,31.190001,31.920000,27.356632,843600
2017-02-09,32.000000,33.049999,31.950001,32.599998,27.939419,1238700
2017-02-10,32.509998,34.740002,32.509998,34.490002,29.559227,1527800
2017-02-13,34.689999,35.779999,34.220001,35.560001,30.476252,1010600
2017-02-14,35.299999,35.580002,34.250000,34.250000,29.353535,1658700
2017-02-15,34.509998,36.070000,34.500000,35.700001,30.596237,1618100
2017-02-16,35.410000,36.130001,34.720001,34.889999,29.902035,1707500
2017-02-17,34.889999,35.090000,34.250000,34.560001,29.619217,1106300
2017-02-20,34.240002,34.619999,33.810001,34.310001,29.404951,1464400
2017-02-21,34.169998,35.200001,34.000000,35.200001,30.167715,1632500
2017-02-22,35.000000,35.340000,34.810001,35.279999,30.236280,1174500
2017-02-23,35.349998,35.930000,34.410000,34.520000,29.584930,1030900
2017-02-24,34.520000,35.110001,34.020000,34.360001,29.447803,1409100
2017-03-01,34.930000,35.060001,34.220001,34.500000,29.567791,1243800
2017-03-02,34.099998,34.560001,33.860001,34.070000,29.199266,1552200
2017-03-03,34.139999,35.000000,34.130001,34.709999,29.747768,878400
2017-03-06,34.400002,35.090000,34.290001,34.290001,29.387817,1031500
2017-03-07,34.290001,34.700001,33.610001,33.830002,28.993578,931900
2017-03-08,34.049999,34.049999,32.590000,32.650002,27.982271,1563300
2017-03-09,32.639999,32.740002,31.860001,32.000000,27.425200,1422500
2017-03-10,32.270000,32.959999,31.490000,31.680000,27.150946,2248400
2017-03-13,31.830000,32.580002,31.629999,32.299999,27.682308,1251900
2017-03-14,31.910000,32.630001,31.910000,31.990000,27.416630,1219200
2017-03-15,32.119999,32.610001,31.730000,32.299999,27.682308,1533200
2017-03-16,32.630001,32.880001,31.690001,31.750000,27.210941,1461700
2017-03-17,32.200001,32.540001,31.150000,31.150000,26.696716,2685200
2017-03-20,30.959999,32.290001,30.959999,31.629999,27.108095,1242800
2017-03-21,31.500000,32.080002,30.629999,30.850000,26.439608,1035400
2017-03-22,30.500000,31.200001,30.230000,30.360001,26.019657,2320100
2017-03-23,30.160000,30.920000,30.160000,30.719999,26.328194,2364900
2017-03-24,30.500000,30.910000,30.360001,30.700001,26.311052,1508200
2017-03-27,30.700001,30.900000,30.260000,30.620001,26.242489,1389800
2017-03-28,28.450001,29.540001,28.170000,28.350000,24.297009,7058700
2017-03-29,28.600000,28.700001,27.420000,27.680000,23.722797,3250900
2017-03-30,27.719999,28.500000,27.680000,28.190001,24.159889,2469600
2017-03-31,28.190001,28.549999,27.650000,27.650000,23.697084,1374500
2017-04-03,27.850000,28.000000,27.139999,27.690001,23.731369,1800800
2017-04-04,27.700001,27.910000,27.440001,27.530001,23.594240,1084400
2017-04-05,27.469999,27.879999,26.049999,26.129999,22.394388,3161900
2017-04-06,25.910000,26.129999,24.889999,25.139999,21.545918,8868000
2017-04-07,25.240000,25.440001,25.010000,25.129999,21.537352,5299200
2017-04-10,25.320000,25.559999,24.629999,24.770000,21.228821,1678100
2017-04-11,25.090000,25.090000,24.350000,24.840000,21.288809,1918800
2017-04-12,24.990000,25.000000,24.379999,24.400000,20.911715,3062700
2017-04-13,24.400000,24.549999,23.770000,23.770000,20.371782,1869200
2017-04-17,23.830000,24.360001,23.709999,24.360001,20.877432,2717900
2017-04-18,24.600000,25.360001,24.440001,25.180000,21.580202,4216000
2017-04-19,25.480000,25.719999,25.090000,25.100000,21.511641,2682000
2017-04-20,25.500000,25.610001,25.120001,25.370001,21.743040,2033000
2017-04-24,25.700001,25.969999,25.490000,25.690001,22.017294,2252300
2017-04-25,25.750000,26.389999,25.620001,26.200001,22.454384,3458400
2017-04-26,26.750000,26.790001,26.389999,26.570000,22.771486,4590900
2017-04-27,26.660000,26.879999,26.520000,26.750000,22.925749,2542900
2017-04-28,26.670000,27.420000,26.500000,27.420000,23.499969,2876100
2017-05-02,27.459999,28.340000,27.459999,28.340000,24.288443,2581800
2017-05-03,28.160000,28.400000,27.000000,27.120001,23.242857,3137600
2017-05-04,27.010000,27.360001,26.280001,26.440001,22.771826,1803400
2017-05-05,26.709999,27.889999,26.350000,27.780001,23.925917,1883500
2017-05-08,27.770000,27.809999,27.200001,27.450001,23.641703,1364800
2017-05-09,27.790001,27.860001,27.340000,27.570000,23.745052,927500
2017-05-10,27.900000,28.000000,27.400000,27.799999,23.943144,2274200
2017-05-11,27.799999,27.980000,27.260000,27.650000,23.813951,2113900
2017-05-12,27.590000,28.740000,27.530001,28.650000,24.675219,3568700
2017-05-15,28.959999,29.040001,28.580000,28.969999,24.950823,1730100
2017-05-16,29.100000,29.240000,28.299999,28.440001,24.494356,1766800
2017-05-17,28.400000,28.400000,27.540001,27.900000,24.029272,1723500
2017-05-18,22.799999,24.969999,22.750000,24.790001,21.350742,5804400
2017-05-19,25.120001,26.280001,25.120001,25.360001,21.841663,4085800
2017-05-22,25.020000,25.360001,24.190001,25.030001,21.557440,2708800
2017-05-23,25.100000,25.709999,25.100000,25.600000,22.048363,1135700
2017-05-24,25.799999,26.320000,25.620001,25.730000,22.160326,1639700
2017-05-25,26.160000,26.160000,24.850000,25.049999,21.574669,1535200
2017-05-26,25.270000,25.760000,25.200001,25.760000,22.186165,2367800
2017-05-29,25.760000,25.760000,25.760000,25.760000,22.186165,0
2017-05-30,25.600000,25.809999,25.320000,25.809999,22.229229,877500
2017-05-31,25.809999,25.879999,25.120001,25.440001,21.910563,2809500
2017-06-01,25.440001,25.760000,24.820000,24.820000,21.376575,1546400
2017-06-02,24.889999,25.250000,24.570000,24.980000,21.514381,1134300
2017-06-05,24.740000,25.770000,24.600000,25.680000,22.117264,1435700
2017-06-06,25.700001,25.830000,25.430000,25.760000,22.186165,1234900
2017-06-07,25.920000,26.299999,25.690001,26.280001,22.634026,1556400
2017-06-08,26.049999,26.090000,25.420000,25.480000,21.945013,1044500
2017-06-09,25.559999,25.850000,24.580000,24.610001,21.195713,1858600
2017-06-12,24.750000,24.760000,23.809999,24.520000,21.118202,2283800
2017-06-13,24.520000,24.629999,24.080000,24.459999,21.066525,1242700
2017-06-14,24.600000,25.230000,24.510000,24.920000,21.462708,2282500
2017-06-15,24.920000,24.920000,24.920000,24.920000,21.462708,0
2017-06-16,24.559999,24.959999,24.469999,24.940001,21.479929,4024400
2017-06-19,24.879999,25.200001,24.620001,25.160000,21.669409,1421600
2017-06-20,25.010000,25.120001,24.719999,24.740000,21.307676,1725500
2017-06-21,24.750000,24.980000,24.580000,24.900000,21.445478,862000
2017-06-22,24.799999,25.070000,24.700001,24.889999,21.436867,878000
2017-06-23,24.870001,24.959999,24.650000,24.959999,21.497156,644700
2017-06-26,24.920000,25.520000,24.709999,25.520000,21.979464,1649700
2017-06-27,25.309999,25.490000,24.870001,24.870001,21.419640,1099300
2017-06-28,25.020000,25.110001,24.549999,24.760000,21.324898,1115700
2017-06-29,24.799999,24.959999,24.420000,24.740000,21.307676,653800
2017-06-30,24.940001,25.200001,24.629999,25.000000,21.531605,882000
2017-07-03,25.160000,25.530001,25.090000,25.530001,21.988075,441600
2017-07-04,25.500000,25.950001,25.280001,25.440001,21.910563,508100
2017-07-05,25.520000,25.680000,25.100000,25.520000,21.979464,896200
2017-07-06,25.600000,25.660000,25.049999,25.110001,21.626345,847200
2017-07-07,25.170000,25.570000,25.150000,25.389999,21.867496,888100
2017-07-10,25.430000,25.670000,25.200001,25.650000,22.091425,738800
2017-07-11,25.639999,26.180000,25.510000,26.180000,22.547897,898000
2017-07-12,26.450001,26.900000,26.190001,26.889999,23.159395,1584900
2017-07-13,26.780001,26.980000,26.520000,26.889999,23.159395,1185500
2017-07-14,26.950001,27.110001,26.660000,26.709999,23.004366,492200
2017-07-17,26.709999,26.900000,26.469999,26.700001,22.995758,632400
2017-07-18,26.750000,26.959999,26.610001,26.959999,23.219683,808700
2017-07-19,26.900000,26.930000,26.020000,26.049999,22.435936,1203300
2017-07-20,26.180000,26.299999,25.889999,26.000000,22.392868,387100
2017-07-21,26.010000,26.120001,25.650000,25.879999,22.289515,595000
2017-07-24,25.879999,25.889999,24.940001,25.250000,21.746920,2050000
2017-07-25,25.379999,25.590000,25.230000,25.590000,22.039753,1272100
2017-07-26,25.700001,26.080000,25.379999,25.940001,22.341194,1616500
2017-07-27,26.040001,26.139999,25.740000,26.080000,22.461771,997200
2017-07-28,26.150000,26.280001,25.320000,25.610001,22.056974,1867000
2017-07-31,25.610001,25.770000,25.400000,25.510000,21.970852,951500
2017-08-01,25.559999,26.080000,25.440001,25.809999,22.229229,1933800
2017-08-02,25.709999,26.450001,25.709999,26.450001,22.780439,1160300
2017-08-03,26.290001,26.510000,25.870001,26.110001,22.601606,1112300
2017-08-04,26.129999,26.290001,26.000000,26.180000,22.662201,564100
2017-08-07,26.150000,26.639999,25.940001,26.530001,22.965170,1042100
2017-08-08,26.549999,27.790001,26.400000,27.150000,23.501860,2634700
2017-08-09,26.900000,27.180000,26.690001,26.990000,23.363361,1261500
2017-08-10,27.010000,27.030001,26.320000,26.750000,23.155609,1053300
2017-08-11,26.950001,27.440001,26.410000,27.299999,23.631704,1211900
2017-08-14,27.450001,27.850000,27.100000,27.799999,24.064520,1361600
2017-08-15,27.760000,28.240000,27.530001,27.530001,23.830801,1265900
2017-08-16,27.780001,27.840000,27.309999,27.760000,24.029896,2223800
2017-08-17,27.690001,27.690001,26.950001,26.950001,23.328733,952800
2017-08-18,27.100000,27.580000,26.870001,27.400000,23.718271,978400
2017-08-21,27.330000,27.690001,27.150000,27.150000,23.501860,1202800
2017-08-22,27.500000,27.950001,27.389999,27.730000,24.003925,1484000
2017-08-23,27.620001,28.000000,27.420000,28.000000,24.237648,985600
2017-08-24,28.100000,28.350000,27.709999,28.139999,24.358837,1486800
2017-08-25,28.350000,28.400000,27.820000,28.090000,24.315556,822800
2017-08-28,28.100000,28.420000,27.910000,28.090000,24.315556,870300
2017-08-29,27.900000,28.250000,27.740000,28.250000,24.454058,601600
2017-08-30,28.190001,28.700001,28.010000,28.260000,24.462711,2253800
2017-08-31,28.389999,28.500000,27.770000,28.040001,24.272274,1683800
2017-09-01,28.110001,28.680000,28.110001,28.250000,24.454058,1017300
2017-09-04,28.209999,28.639999,27.930000,28.450001,24.627182,805600
2017-09-05,28.850000,28.940001,27.879999,28.299999,24.497335,1792900
2017-09-06,28.440001,29.180000,28.389999,29.070000,25.163872,1967400
2017-09-07,29.070000,29.070000,29.070000,29.070000,25.163872,0
2017-09-08,28.930000,29.059999,28.270000,28.629999,24.782993,1530000
2017-09-11,28.950001,29.320000,28.730000,29.110001,25.198500,3115200
2017-09-12,29.309999,29.549999,28.799999,28.799999,24.930151,3340400
2017-09-13,28.910000,29.209999,28.650000,28.820000,24.947466,2689100
2017-09-14,28.980000,29.090000,27.780001,28.160000,24.376143,3935100
2017-09-15,28.110001,28.889999,28.080000,28.760000,24.895527,3234400
2017-09-18,28.680000,28.850000,28.309999,28.780001,24.912842,2310400
2017-09-19,28.780001,28.980000,28.450001,28.600000,24.757025,1685700
2017-09-20,28.670000,28.760000,27.730000,28.420000,24.601212,2341800
2017-09-21,28.500000,28.620001,27.860001,28.129999,24.350180,2042100
2017-09-22,28.129999,28.959999,28.000000,28.709999,24.852243,1143300
2017-09-25,28.799999,28.879999,28.180000,28.260000,24.462711,1266000
2017-09-26,28.250000,28.459999,27.809999,27.809999,24.073177,1667100
2017-09-27,27.879999,28.080000,27.459999,27.600000,23.891397,1296700
2017-09-28,27.559999,27.930000,27.250000,27.299999,23.631704,1289300
2017-09-29,27.389999,27.889999,27.139999,27.639999,23.926022,2050600
2017-10-02,27.570000,27.750000,27.230000,27.650000,23.934673,1942800
2017-10-03,27.660000,28.440001,27.660000,28.270000,24.471367,2025500
2017-10-04,28.299999,28.600000,27.740000,27.879999,24.133770,1639900
2017-10-05,28.000000,28.900000,28.000000,28.400000,24.583902,2367300
2017-10-06,28.000000,28.889999,27.959999,28.780001,24.912842,2862500
2017-10-09,28.450001,29.360001,28.330000,29.160000,25.359449,2932200
2017-10-10,29.250000,30.320000,29.250000,30.270000,26.324778,2989100
2017-10-11,30.330000,30.670000,29.520000,29.700001,25.829071,2135100
2017-10-12,29.700001,29.700001,29.700001,29.700001,25.829071,0
2017-10-13,30.000000,30.180000,28.990000,29.870001,25.976912,2204100
2017-10-16,30.309999,31.600000,30.250000,31.049999,27.003115,4051700
2017-10-17,31.049999,31.490000,30.430000,30.570000,26.585676,1669800
2017-10-18,30.700001,30.980000,30.309999,30.570000,26.585676,2126700
2017-10-19,30.500000,30.629999,29.920000,30.190001,26.255203,1163900
2017-10-20,30.340000,30.440001,29.940001,30.049999,26.133450,2279000
2017-10-23,30.370001,30.370001,29.549999,30.049999,26.133450,1370900
2017-10-24,30.049999,30.620001,30.049999,30.450001,26.481318,1042200
2017-10-25,30.639999,31.110001,30.080000,30.860001,26.837881,1536100
2017-10-26,30.990000,31.830000,29.750000,29.750000,25.872549,4329400
2017-10-27,29.900000,30.290001,29.600000,30.049999,26.133450,2292500
2017-10-30,29.910000,30.049999,29.330000,29.500000,25.655136,2395900
2017-10-31,29.500000,29.600000,28.549999,28.610001,24.881134,3107100
2017-11-01,28.969999,29.809999,28.770000,29.070000,25.281179,2974600
2017-11-02,29.070000,29.070000,29.070000,29.070000,25.281179,0
2017-11-03,29.080000,30.230000,28.850000,29.469999,25.629044,2510500
2017-11-06,29.490000,30.180000,29.000000,29.500000,25.655136,1286000
2017-11-07,29.120001,29.920000,28.910000,28.990000,25.211607,2259600
2017-11-08,28.990000,30.370001,28.860001,30.320000,26.368261,1871000
2017-11-09,30.000000,30.260000,29.110001,29.320000,25.498598,1935300
2017-11-10,29.379999,29.500000,28.750000,29.250000,25.437717,1185900
2017-11-13,29.459999,29.459999,29.459999,29.459999,25.620348,1257200
2017-11-14,29.459999,29.700001,28.270000,28.299999,24.611534,1585500
2017-11-15,28.299999,28.299999,28.299999,28.299999,24.611534,0
2017-11-16,28.350000,30.020000,28.340000,29.850000,25.959517,2193500
2017-11-17,29.910000,30.480000,29.820000,30.209999,26.272598,1652100
2017-11-20,30.209999,30.209999,30.209999,30.209999,26.272598,0
2017-11-21,30.250000,30.709999,30.170000,30.440001,26.472622,1646600
2017-11-22,30.240000,30.870001,30.190001,30.540001,26.559589,1623000
2017-11-23,30.280001,30.520000,29.910000,30.230000,26.289991,450100
2017-11-24,30.230000,30.549999,30.150000,30.480000,26.507408,847000
2017-11-27,30.379999,30.389999,30.000000,30.320000,26.368261,1469600
2017-11-28,30.490000,30.650000,29.719999,29.900000,26.003002,1541900
2017-11-29,29.910000,30.170000,29.299999,29.450001,25.611654,1581700
2017-11-30,29.290001,29.350000,28.719999,28.900000,25.133335,3597900
2017-12-01,28.860001,29.260000,28.570000,29.260000,25.446415,1825100
2017-12-04,29.559999,30.559999,29.250000,30.340000,26.385656,2328800
2017-12-05,30.280001,31.340000,30.170000,30.500000,26.524799,3915200
2017-12-06,30.270000,31.090000,29.910000,31.090000,27.037903,1308200
2017-12-07,30.610001,31.590000,30.040001,31.250000,27.177050,2449200
2017-12-08,31.610001,32.000000,31.490000,32.000000,27.829302,2027200
2017-12-11,32.180000,32.380001,31.790001,32.080002,27.898874,1990400
2017-12-12,32.049999,32.650002,31.590000,32.650002,28.394587,1873900
2017-12-13,32.750000,33.209999,31.780001,32.150002,27.959751,2659600
2017-12-14,31.740000,32.000000,31.530001,31.889999,27.733637,2424700
2017-12-15,31.549999,32.759998,31.549999,31.719999,27.585789,2107400
2017-12-18,32.220001,32.220001,31.350000,31.660000,27.533611,2846800
2017-12-19,31.400000,31.809999,30.850000,31.010000,26.968330,1045300
2017-12-20,31.299999,31.400000,31.020000,31.030001,26.985723,567700
2017-12-21,31.049999,32.279999,30.780001,32.279999,28.072807,1450500
2017-12-22,31.900000,32.110001,31.410000,31.799999,27.655363,989900
2017-12-25,31.799999,31.799999,31.799999,31.799999,27.655363,0
2017-12-26,31.500000,32.160000,31.500000,31.990000,27.820604,664000
2017-12-27,31.820000,32.099998,31.760000,31.770000,27.629278,422100
2017-12-28,31.760000,31.900000,31.440001,31.879999,27.724939,1172900
2017-12-29,31.879999,31.879999,31.879999,31.879999,27.724939,0
2018-01-02,32.299999,32.730000,32.230000,32.730000,28.464155,1257900
2018-01-03,32.700001,32.990002,32.459999,32.459999,28.229345,1256900
2018-01-04,32.700001,33.029999,32.509998,32.849998,28.568514,1386100
2018-01-05,33.119999,33.250000,32.849998,33.200001,28.872898,5358800
2018-01-08,32.020000,32.529999,31.620001,32.480000,29.382553,1900100
2018-01-09,32.320000,32.470001,31.920000,32.250000,29.174484,1180200
2018-01-10,32.080002,32.450001,31.940001,32.189999,29.120205,737300
2018-01-11,32.230000,32.669998,32.130001,32.669998,29.554430,793400
2018-01-12,32.400002,32.830002,32.349998,32.509998,29.409687,1114100
2018-01-15,32.759998,32.849998,32.450001,32.450001,29.355413,350800
2018-01-16,32.610001,32.740002,32.349998,32.389999,29.301132,886800
2018-01-17,32.540001,32.799999,32.270000,32.740002,29.617756,938400
2018-01-18,32.610001,32.910000,32.200001,32.509998,29.409687,766100
2018-01-19,32.720001,32.820000,32.400002,32.669998,29.554430,880700
2018-01-22,32.650002,33.490002,32.580002,33.490002,30.296238,1172400
2018-01-23,33.520000,33.750000,32.889999,33.529999,30.332413,878300
2018-01-24,33.799999,35.150002,33.779999,35.150002,31.797926,3131500
2018-01-25,35.150002,35.150002,35.150002,35.150002,31.797926,0
2018-01-26,35.259998,36.689999,35.259998,36.689999,33.191059,2817200
2018-01-29,36.500000,36.689999,35.599998,35.720001,32.313572,976900
2018-01-30,35.849998,35.880001,34.919998,35.650002,32.250248,1687500
2018-01-31,36.919998,37.200001,35.840000,35.840000,32.422123,2854600
2018-02-01,35.750000,36.840000,35.689999,36.599998,33.109650,1766700
2018-02-02,36.279999,36.680000,35.799999,36.400002,32.928722,1809200
2018-02-05,36.080002,36.290001,34.919998,34.919998,31.589859,1225600
2018-02-06,34.750000,36.250000,34.220001,36.189999,32.738743,1598500
2018-02-07,35.799999,36.349998,35.279999,35.500000,32.114552,1887000
2018-02-08,35.599998,35.950001,34.959999,35.330002,31.960768,1791400
2018-02-09,35.020000,35.360001,34.430000,34.779999,31.463211,1934300
2018-02-14,null,null,null,null,null,null
2018-02-15,36.410000,36.820000,36.189999,36.380001,32.910629,866000
2018-02-16,36.599998,36.790001,36.049999,36.639999,33.145832,825900
2018-02-19,36.779999,36.869999,36.230000,36.590000,33.100601,333400
2018-02-20,35.299999,36.290001,35.200001,36.240002,32.783978,2182800
2018-02-21,36.250000,37.400002,36.240002,36.680000,33.182018,4723200
2018-02-22,36.830002,37.349998,36.830002,37.250000,33.697659,1223900
2018-02-23,37.389999,38.070000,37.180000,38.070000,34.439457,1550400
2018-02-26,38.139999,38.880001,38.070000,38.250000,34.602295,2338300
2018-02-27,38.259998,38.759998,37.630001,37.880001,34.267578,2013900
2018-02-28,38.139999,38.160000,36.770000,36.770000,33.263435,2482700
2018-03-01,36.500000,37.099998,36.340000,36.570000,33.082512,1967400
2018-03-02,36.240002,36.709999,35.950001,36.610001,33.118698,886800
2018-03-05,36.610001,37.169998,36.560001,36.810001,33.299625,1037500
2018-03-06,36.820000,37.279999,36.419998,36.490002,33.010139,1317200
2018-03-07,36.490002,36.619999,36.090000,36.599998,33.109650,1446900
2018-03-08,36.759998,37.070000,36.000000,36.470001,32.992050,987900
2018-03-09,36.470001,37.099998,36.369999,36.840000,33.326763,981600
2018-03-12,36.970001,37.470001,36.790001,37.250000,33.697659,1155200
2018-03-13,37.480000,37.480000,36.509998,36.730000,33.227249,1445900
2018-03-14,36.700001,37.189999,36.700001,37.169998,33.625294,1007100
2018-03-15,36.980000,37.570000,36.509998,37.099998,33.561962,1868700
2018-03-16,37.099998,37.779999,37.029999,37.650002,34.059517,3034200
2018-03-19,37.230000,37.560001,36.849998,37.360001,33.797173,1719200
2018-03-20,37.500000,37.680000,37.200001,37.669998,34.077610,2087800
2018-03-21,37.700001,37.950001,37.130001,37.410000,33.842400,2784600
2018-03-22,37.410000,37.730000,36.880001,37.299999,33.742889,1219300
2018-03-23,36.799999,37.680000,36.660000,37.070000,33.534824,1098700
2018-03-26,37.439999,37.650002,37.009998,37.599998,34.014278,687700
2018-03-27,37.590000,38.259998,37.389999,37.599998,34.014278,942100
2018-03-28,37.470001,38.400002,37.380001,38.209999,34.566109,2151700
2018-03-29,38.470001,40.000000,38.250000,39.910000,36.103989,2638000
2018-04-02,39.820000,40.110001,39.509998,39.509998,35.742126,1167600
2018-04-03,39.959999,40.220001,39.509998,39.910000,36.103989,1156300
2018-04-04,39.330002,39.590000,38.869999,39.529999,35.760227,1407000
2018-04-05,40.029999,40.430000,39.650002,39.700001,35.914017,1267100
2018-04-06,39.529999,39.529999,38.330002,38.820000,35.260307,3614400
2018-04-09,38.820000,38.970001,38.000000,38.220001,34.715324,1748400
2018-04-10,38.650002,38.759998,38.139999,38.250000,34.742577,1611600
2018-04-11,38.400002,39.130001,37.900002,39.000000,35.423801,1135200
2018-04-12,39.250000,39.730000,39.169998,39.400002,35.787125,1374300
2018-04-13,39.290001,39.380001,38.450001,38.799999,35.242142,1178000
2018-04-16,39.099998,39.099998,37.240002,37.590000,34.143093,2203400
2018-04-17,37.849998,38.160000,37.410000,37.860001,34.388336,1145500
2018-04-18,38.049999,39.279999,38.000000,39.130001,35.541882,1984100
2018-04-19,39.209999,39.480000,38.639999,39.299999,35.696293,1231400
2018-04-20,38.910000,39.200001,38.630001,38.860001,35.296642,722100
2018-04-23,38.900002,39.320000,38.380001,39.209999,35.614540,993000
2018-04-24,39.650002,40.799999,39.250000,39.270000,35.669041,4470200
2018-04-25,39.680000,39.849998,37.860001,38.070000,34.579075,1686100
2018-04-26,38.230000,38.570000,37.959999,38.020000,34.533661,1539900
2018-04-27,38.389999,38.639999,38.139999,38.220001,34.715324,1434500
2018-04-30,38.169998,38.770000,37.950001,38.110001,34.615410,1762000
2018-05-02,37.700001,37.950001,36.900002,36.900002,33.516365,1142100
2018-05-03,36.950001,36.950001,35.889999,36.160000,32.844215,1451300
2018-05-04,35.919998,36.459999,35.669998,36.310001,32.980469,838700
2018-05-07,36.500000,36.740002,35.820000,36.000000,32.698895,1377300
2018-05-08,36.020000,36.049999,35.200001,35.619999,32.353741,1736900
2018-05-09,35.730000,35.900002,35.110001,35.689999,32.417313,1981400
2018-05-10,35.830002,37.099998,35.810001,37.099998,33.698021,1659600
2018-05-11,37.000000,37.369999,36.180000,36.509998,33.162128,927400
2018-05-14,36.770000,36.820000,36.070000,36.330002,32.998631,1530800
2018-05-15,35.459999,36.259998,35.349998,35.860001,32.571732,1297400
2018-05-16,35.480000,37.090000,35.470001,36.980000,33.589031,1532000
2018-05-17,36.700001,37.119999,35.439999,35.439999,32.190235,2777000
2018-05-18,35.180000,35.509998,34.200001,35.500000,32.244743,3519600
2018-05-21,35.209999,36.060001,34.560001,35.250000,32.017662,2672300
2018-05-22,35.740002,35.869999,34.950001,35.349998,32.108494,1200600
2018-05-23,34.889999,35.700001,34.799999,35.130001,31.908672,1854400
2018-05-24,35.099998,35.150002,34.230000,35.119999,31.899586,1329500
2018-05-25,35.130001,35.360001,34.410000,34.660000,31.481764,898500
2018-05-28,34.240002,34.700001,32.849998,33.389999,30.328222,1161200
2018-05-29,33.810001,34.290001,33.230000,33.450001,30.382721,2660900
2018-05-30,33.119999,33.790001,33.049999,33.779999,30.682459,3344900
2018-06-01,34.240002,35.070000,33.599998,35.029999,31.817839,2253900
2018-06-04,35.099998,36.119999,35.070000,35.759998,32.480896,2260500
2018-06-05,35.549999,36.480000,35.020000,35.060001,31.845089,2637400
2018-06-06,34.500000,34.790001,33.310001,34.000000,30.882288,4552000
2018-06-07,33.090000,33.200001,29.799999,32.160000,29.211012,5568300
2018-06-08,32.009998,32.770000,31.400000,32.000000,29.065683,3877300
2018-06-11,31.900000,32.070000,30.690001,31.000000,28.157381,3702600
2018-06-12,30.500000,31.150000,29.780001,30.680000,27.866720,3395700
2018-06-13,30.900000,31.000000,29.600000,30.500000,27.703226,4518200
2018-06-14,30.209999,30.930000,29.350000,29.400000,26.704094,3236300
2018-06-15,29.000000,29.590000,28.459999,29.590000,26.876673,5452100
2018-06-18,29.059999,29.290001,28.400000,28.900000,26.249945,3894400
2018-06-19,28.750000,31.080000,28.680000,30.450001,27.657812,3803600
2018-06-20,30.650000,31.260000,30.049999,30.889999,28.057465,2253400
2018-06-21,30.500000,30.750000,29.340000,29.350000,26.658680,1548600
2018-06-22,29.530001,30.150000,29.010000,30.150000,27.385321,1223100
2018-06-25,29.879999,30.209999,28.889999,29.110001,26.440691,2349200
2018-06-26,29.420000,29.420000,28.440001,29.000000,26.340775,1479500
2018-06-27,29.170000,29.299999,28.020000,28.490000,25.877539,1498400
2018-06-28,28.299999,29.110001,28.299999,28.820000,26.177277,964900
2018-06-29,28.900000,29.549999,28.900000,29.299999,26.613264,1096300
2018-07-02,28.850000,29.230000,28.799999,29.090000,26.422523,512700
2018-07-03,29.450001,30.280001,29.120001,29.400000,26.704094,766700
2018-07-04,29.629999,30.389999,29.450001,30.059999,27.303576,469700
2018-07-05,30.010000,30.160000,29.170000,29.459999,26.902359,1238000
2018-07-06,29.200001,30.030001,29.190001,29.790001,27.203712,1024400
2018-07-10,30.190001,30.590000,29.520000,29.670000,27.094128,1193100
2018-07-11,29.670000,30.090000,29.490000,29.790001,27.203712,1425300
2018-07-12,30.100000,31.629999,30.100000,31.469999,28.737856,2584500
2018-07-13,31.650000,31.889999,31.110001,31.500000,28.765251,1285300
2018-07-16,31.299999,31.830000,31.049999,31.490000,28.756121,1319600
2018-07-17,31.299999,33.150002,31.260000,32.709999,29.870201,1987000
2018-07-18,32.509998,33.020000,32.410000,32.590000,29.760624,1215100
2018-07-19,32.240002,32.709999,31.709999,32.709999,29.870201,1950000
2018-07-20,34.000000,34.650002,33.500000,34.020000,31.066475,3048500
2018-07-23,33.770000,34.299999,33.330002,33.419998,30.518560,1337600
2018-07-24,33.820000,34.290001,33.540001,34.049999,31.093868,1454700
2018-07-25,35.299999,36.480000,35.189999,35.840000,32.728462,2490100
2018-07-26,35.799999,36.290001,35.099998,35.099998,32.052711,1529100
2018-07-27,35.099998,36.130001,35.099998,36.000000,32.874577,3138700
2018-07-30,36.029999,37.000000,36.020000,36.889999,33.687305,1354300
2018-07-31,36.680000,37.360001,36.369999,36.480000,33.312901,1575900
2018-08-01,36.150002,36.840000,36.130001,36.360001,33.203320,1184300
2018-08-02,36.200001,36.700001,35.959999,36.500000,33.331165,1244800
